2	91	121	129	1	281067067068761016812860364094703870749364206931358166811359523159486891152403540763918676970794672452058289471270163698209476176070061021283652404301352270481827964287012677085369895
2	92	131	157	1	702012816379494739639066700649767613794250875162312879857602854978970283679963948563497430930646729581893044036760673962891354572250842816156906957496830341406287972531425535121430034
3	1	0	2	3162	010120122020411572863169336003407010278526209571893404258610181201628207716304987401013542242405537498149124302504634978101204260306749430671301072872252784860125116275982081369580101201220204115728631620101358228989753760614263859695307816985
3	2	0	4	2245	047706393998665821079674330603407010618526209671348954300210181201620287174598697901013542202541478953949764306369639470156815320396160670279301047972254784974252469275982887529630107601220272185245397860357498147534910034722431895761006827425
3	3	0	6	2372	039782064912470370604583976936943602985210724718969856939748249582579728481067962187976024201211061868730350216379243041866186161182861201688760182742769590851867903205315143405243490678703289478153023640273406818705661430789316598818621210396
3	4	0	7	105	034728604912470370604583976936943602985210724718969856939748249582579728481067962187976024201211061868730350216379243041866186161182861201688760182742769590851867903205315143405243490678703289478153023640273406818705661430789316598818621210396
3	5	0	10	2077	067782107907746994793246047869302259168581409323675897605319616079830426453895212704770689361699879474263079366027585895422458524940574531395286354289157093637604906635893659789470791352469478396210436821390768654157230168744395598409351963210
3	6	0	12	1831	069186137485099627853541638907695107693168215260434977602450631027979898452670344306339689781692873401269858592051034038519631397526443895208782518604707626041539398405132140634256729479804450324430455239526707489603579168948263369525459728947
3	7	0	13	1672	047102793486301004342675204518672158067498319865537940210126078951672344802351614098774982585159345247093257942847699368532015193301645430724328113596728578944972752457821886813043614301894219706639475807286182785768906315876907396793468201693
3	8	0	20	1567	040168133160357679420761658996315682859873155113305243040438601689715534310430427059531598828707240349536122102554823699603402731183560542473995130493857639068958721155136943207603109360251765302749614060367828940794340639631363639688115963135
3	9	0	21	1293	024639851253501204340043649778254536430792106312969850433968256182470793649861873593689589679380670212034244257298152106943518736613981254762074501242935866986181531595981052343153614259894810763542890301302787459285872542786963589952859278043
3	10	0	22	198	013607852527248160796403649778254536430792106312969850433968256182470793649861873593689589679380670212034244257298152106943518736613981254762074501242935866986181531595981052343153614259894810763542890301302787459285872542786963589952859278043
3	11	0	23	1234	016210782468251554243890756927893859168586939896546708725310683516178896253794519415924518343920677821074619581325244791283969701350216278785412001251074226584793925026814285695240432107035693135618615315473404925392467589709821340584967670315
3	12	0	29	136	016210782468251554243890251340315859168583969893546705425310683516178896253794519415924518343920677821074619581325244791283969701350216278785412001251074226584793925026814285695240432107035693135618615315473404925392467589709821340584967670315
3	13	0	30	156	016210782468051354245892534043043859168580939846596702785310683516178896253794519415924518343920677821074619581325244791283969701350216278785412001251074226584793925026814285695240432107035693135618615315473404925392467589709821340584967670315
3	14	0	32	1057	067760107221080453163039714324530534497604100632743048594799456934274019924076358251036952308614167825870277286128970766768954001252240315433151096342340720612012878104523054724525218613040586398210458797274972885862910315824987542123047749827
3	15	0	37	979	018153162151803681679964360258931963304395310135242011353401063040727364893102767867278278038564974030472696932081367284312013507518639351862535297404133045431024082022015163399470496818730614487693025876160342887530213947859663369511327958693
3	16	0	39	890	067693407404793439630404390649747249186079587659048270433514780760293720682513972410651307254784960125386046937439163510363047949958782974977863097424965313104251260356813410028275203402140167389340453913955427869895354425122736589424502021168
3	17	0	42	832	024396851218506351349797046842521218872060021811639583694259824030753490172513581831640398596978303695476747494997247601396397652490476670306360270681791874681203116015427469535982857495978821278067822189615245831202518278960106607870289315102
3	18	0	45	691	036681594234450759896123450627897549947074206031797605240765273045843211006681276861678278858119632547910856397882470120283510715214307396969516325459872562491354713022011395989856041201370286670670765181876070260672704254936807816406351693531
3	19	0	46	166	074639596185589442597024937647960749287077966003744307491535273045843211006681276861678278858119632547910856397882470120283510715214307396969516325459872562491354713022011395989856041201370286670670765181876070260672704254936807816406351693531
3	20	0	50	653	070210366945532839697214285142593363153496980115200215310120187607625692434859701512568134075826982781597547821698350348189749668782128670272127215398856939368958945870126801521027962789340593389760450481206186102120103043542104513523468201430
3	21	0	57	536	072210286910532879407066780394724394135475612738890674257065108720230152434859706912425425035894939630625519631678720348547068293109625287043104076043343570122876074064979316788598792782425708467425204370746396969307342186950269043217053861201
3	22	0	66	88	072210286910532879407066780394724394135475612738890674257063126072052810467369701512425425035894939630625519631678720348547068293109625287043104076043343570122876074064979316788598792782425708467425204370746396969307342186950269043217053861201
3	23	0	67	484	072254286854512839687402798640361536135898129370699479633962135981507600676670706721012072016762012878218365891678727068607289716540821021601313003494527204868725147078164739368598185989661523845012725198245313576583094201270725794284731895936
3	24	0	78	228	072254586828717924534470423630459536304798129370690430439742135981504635394524076121816816016152892878510124301698957828607289716540821021601313003494527204868725147078164739368598185989661523845012725198245313576583094201270725794284731895936
3	25	0	80	415	078369426174089453167120726967013349670275021641829580670438132454569205318794060653027874162438590672863988954759784794530436121940076076700310681697253694933697689429857620012458185989663544925524745297244798586513136693599860497398639816245
3	26	0	85	381	025497041868561351395898196706740781861863246805135422455899825898754589296531037920603427105172308610496271683430340431020763121985058794398215886139355981855986918138958621300768932101653284179670245172048959313874520034217660607255486021430
